recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
be690f702,0.092880856,0.014742406,0.022102676,0.66299124,0.39600542,0.116777992,0.020853424,0.08620267,0.45448608,0.02767868,0.025507188,0.02480987,0.57708498,0.050701476,0.052199054,0.035884712,0.060407794,0.029605334,0.21552978,0.034956932,0.059669734,0.17953966,0.046361488,0.037022084
bed31e3f3,0.08883138,0.3159523,0.021476146,0.7333539,0.10264588,0.151605892,0.026078478,0.112186552,0.13279926,0.116762,0.057265484,0.04703215,0.47679892,0.10673759,0.1976205,0.035435844,0.35862284,0.041489992,0.12953808,0.04887918,0.1605569,0.12991156,0.073026132,0.129808474
bf079baeb,0.041052974,0.031667906,0.034478694,0.62688418,0.048916962,0.4082426,0.04367299,0.082283688,0.07835208,0.07008531,0.05944938,0.090379352,0.61407652,0.050319386,0.036339062,0.023440156,0.06329074,0.045318556,0.037325198,0.05674957,0.131608272,0.039707798,0.091191816,0.9181921
bf0b739c8,0.04022606,0.08050338,0.95308552,0.29943428,0.05973356,0.098875212,0.067558604,0.088106668,0.041788248,0.10422952,0.048633048,0.191388548,0.18483872,0.035671454,0.060432,0.033613592,0.068237132,0.07228157,0.099064136,0.036050224,0.088525606,0.072503174,0.18344419,0.2185188
bf194cc30,0.41186652,0.076993692,0.042422312,0.3958834,0.062321604,0.7977007,0.057636464,0.15080896,0.12441092,0.142092634,0.12482481,0.30310524,0.088439292,0.08790543,0.08762039,0.0516215,0.12814608,0.08684249,0.088314014,0.092857886,0.095470906,0.05461657,0.193274688,0.18510914
bf9758c4a,0.11203336,0.052873874,0.3252256,0.77629966,0.0638255,0.080006874,0.058648992,0.28754104,0.072790754,0.6491682,0.454417,0.105757154,0.198173928,0.050432968,0.123989654,0.63409752,0.050973666,0.07112074,0.115962886,0.06603281,0.5530716,0.048419302,0.10782252,0.66893668
bfb972c0f,0.115684,0.048124034,0.120865952,0.7022038,0.0365166,0.47711524,0.02089237,0.175798606,0.05808732,0.05436786,0.024849626,0.052594244,0.083667606,0.05050922,0.09057898,0.06286744,0.063036984,0.17112736,0.29590866,0.159063554,0.16858432,0.046829816,0.09306258,0.04854046
bfbe9cccf,0.10571748,0.07578094,0.05948041,0.22598324,0.08277552,0.048305296,0.094883352,0.49411106,0.093794268,0.082655526,0.074172676,0.8328865,0.038123524,0.048461554,0.052268904,0.041334838,0.026906186,0.86228446,0.06163002,0.08550286,0.30823486,0.07691764,0.068383974,0.29660224
bffed9892,0.143753314,0.042057144,0.13038186,0.74562416,0.062505806,0.41887904,0.03790366,0.132855928,0.14164006,0.146310412,0.04516432,0.23146034,0.11761601,0.04050417,0.17097288,0.12397576,0.096320332,0.12534697,0.4554154,0.20259896,0.53421444,0.033318394,0.081637204,0.36133972
c03baf7c8,0.11126388,0.066166436,0.52020674,0.42993254,0.09799149,0.2974496,0.068897444,0.32594892,0.091163826,0.11985874,0.119575334,0.21181026,0.18263692,0.04215002,0.07562064,0.08689572,0.22558946,0.16534346,0.12775006,0.30876646,0.13179844,0.111530114,0.26284318,0.2019256
c04064ead,0.08454528,0.029464916,0.041731644,0.8113205,0.084866368,0.30115352,0.07434672,0.08096012,0.08349122,0.179141926,0.11841652,0.11920066,0.27958262,0.05921421,0.13579032,0.061952568,0.093645852,0.08071211,0.193549014,0.179697906,0.17279923,0.03672526,0.09383466,0.44947486
c04fcbb8b,0.103345572,0.084482192,0.056012624,0.48211594,0.068715406,0.11553018,0.015833372,0.074814492,0.043878106,0.0634552,0.02112197,0.038841132,0.8357656,0.036409724,0.070701104,0.04610682,0.038753592,0.072132004,0.26023224,0.025070148,0.046788124,0.05637393,0.027309034,0.30975838
c05cf6b9f,0.07856499,0.027512332,0.026410276,0.168405652,0.115409792,0.18127754,0.03059051,0.11871932,0.044321198,0.0512349,0.023854907,0.031646702,0.113231254,0.16107515,0.77687936,0.5150274,0.034149146,0.017795591,0.23521132,0.024627616,0.061572134,0.16169281,0.036690232,0.049606394
c06b4603d,0.1832009,0.102378726,0.02550538,0.27793974,0.07322922,0.1145034,0.028896126,0.064485848,0.04104015,0.11054594,0.017174702,0.041919458,0.78832464,0.60175428,0.05850302,0.051637644,0.044458318,0.05177076,0.32246928,0.019488214,0.066535646,0.026879364,0.015042947,0.11962868
c0873f5c2,0.072161704,0.06798004,0.5237969,0.78696132,0.059863896,0.83331632,0.07145542,0.137238812,0.065485948,0.089249688,0.88173112,0.10318802,0.169039928,0.039211286,0.042397714,0.10025384,0.13310194,0.13131392,0.09994842,0.12022906,0.14120776,0.120757974,0.06936364,0.26713024
c09606d04,0.07754777,0.049963734,0.041436964,0.193218672,0.126713848,0.26636114,0.042970526,0.07950117,0.027234784,0.025390526,0.020099638,0.10148654,0.031616444,0.04680778,0.8476434,0.14925478,0.029114926,0.030023376,0.49649314,0.025900668,0.11304518,0.150078606,0.030536148,0.028410864
c09ad983f,0.041196352,0.58935028,0.083885086,0.52708474,0.071262736,0.13812443,0.033357512,0.07842511,0.17871704,0.33274496,0.028601944,0.075346744,0.11408458,0.928172,0.0916287,0.1352382,0.028849294,0.034492302,0.061940932,0.02004929,0.10007974,0.6151868,0.031469732,0.061403828
c0b2be5e2,0.03993681,0.31299862,0.039747912,0.655225,0.1399321,0.05211704,0.010938136,0.028467556,0.021624382,0.040638232,0.023114677,0.043532488,0.15542594,0.074460524,0.068495166,0.03184141,0.96766034,0.02411166,0.059570492,0.017815992,0.07841447,0.121427608,0.011257005,0.04419309
c0f0f95f2,0.043076224,0.20108566,0.1090374,0.4166791,0.042113858,0.49936046,0.052653574,0.41200094,0.04367008,0.08579474,0.056606292,0.11144672,0.061043644,0.073647516,0.087255692,0.93205728,0.05682481,0.113771928,0.064460426,0.029569456,0.058003354,0.15807792,0.048718924,0.2109418
c114c6f1f,0.053344656,0.3498952,0.013486618,0.182164574,0.045845092,0.013320746,0.016346295,0.20254808,0.05325777,0.040819288,0.025014222,0.02451025,0.11341612,0.018529684,0.85374126,0.01782131,0.023840114,0.030449888,0.04105758,0.02197738,0.024028776,0.065477728,0.031550332,0.067374086
c15c9101d,0.05548394,0.056816732,0.017379124,0.19460771,0.03550734,0.133059168,0.0468031,0.80567,0.05865332,0.068708,0.117754888,0.32157136,0.03550926,0.05001409,0.085948216,0.76985392,0.111491692,0.16644299,0.038829342,0.03784123,0.24383914,0.03818602,0.06175238,0.0475747
c16cfd55c,0.08947266,0.055379236,0.049768382,0.49284034,0.081320136,0.29168926,0.042559642,0.086908484,0.12211988,0.23955584,0.15212894,0.22357626,0.096098424,0.10039277,0.049146516,0.05894388,0.15251482,0.046381518,0.17216778,0.034764612,0.10660056,0.057161654,0.25228518,0.2211173
c1a03fbc9,0.024669455,0.03987404,0.013564551,0.27476654,0.080904866,0.024118432,0.10079521,0.9109244,0.0276646,0.055955834,0.07942946,0.2711578,0.107370328,0.018737284,0.118161512,0.33058052,0.023087502,0.060724568,0.078542424,0.030813264,0.05042435,0.038735786,0.027520912,0.20543874
c1aeaf076,0.08279048,0.056393164,0.105424428,0.72295856,0.057877368,0.3396546,0.16059794,0.74533662,0.13645835,0.112712252,0.20993588,0.16766018,0.07543992,0.03335856,0.09295194,0.063742828,0.29901704,0.11499368,0.08092308,0.15461111,0.3898522,0.086158854,0.25096096,0.88601246
c1b64556b,0.055509144,0.0582005,0.32739908,0.4041161,0.089647812,0.135865772,0.026508764,0.25926984,0.07823404,0.07008087,0.13438436,0.062124116,0.08217101,0.04578392,0.130889248,0.69505272,0.24166176,0.15903838,0.044659174,0.100821,0.47662906,0.10980438,0.068263388,0.6796864
c1de5e21b,0.117206,0.09393476,0.76754556,0.44685932,0.032800344,0.11398089,0.044588088,0.21561312,0.076366674,0.10562418,0.1292624,0.089641344,0.199820506,0.031611646,0.050612224,0.13674238,0.049071034,0.082971668,0.17774792,0.07831712,0.40618948,0.05223976,0.157755852,0.1451715
c1f7ab813,0.23510936,0.040113222,0.013937562,0.110755992,0.8066514,0.050467008,0.013572292,0.053909714,0.067703128,0.05896821,0.025587022,0.033746756,0.35679206,0.124105608,0.01935757,0.034640608,0.06509382,0.026059928,0.7824136,0.068609226,0.043192792,0.080446876,0.04103396,0.069800364
c21502d65,0.042419038,0.097158152,0.033514326,0.27775198,0.059165764,0.02811336,0.03097232,0.28332308,0.028358454,0.06957248,0.05475918,0.038207882,0.2598938,0.53525,0.042723354,0.045298296,0.24122892,0.53972726,0.063518404,0.04096234,0.2648444,0.043106854,0.033093494,0.2518707
c244af819,0.17016932,0.25213868,0.105010068,0.58003244,0.1034503,0.18465946,0.22635286,0.0852111,0.13683924,0.13813572,0.14482796,0.121772706,0.0734462,0.06730588,0.19493575,0.140270234,0.035805342,0.063305408,0.194347108,0.117350006,0.049639866,0.158877468,0.116540908,0.43706884
c25373670,0.649156,0.043965572,0.056187732,0.12220526,0.105853248,0.040829084,0.025197708,0.050774008,0.169682634,0.08383876,0.027997318,0.01587046,0.5245392,0.048450444,0.038974452,0.016360219,0.019672002,0.052547586,0.4873581,0.011887031,0.022396165,0.065194446,0.009586748,0.070899868
c25ec8752,0.94615888,0.135206152,0.05720492,0.48121672,0.02089322,0.078653252,0.034635714,0.044592912,0.068263132,0.04395298,0.033076852,0.022706634,0.021634102,0.013796266,0.024365272,0.03124216,0.03749299,0.030239474,0.020835754,0.094343566,0.06247506,0.017341482,0.034729046,0.06137607
c264170c1,0.066508776,0.2449586,0.03310759,0.14933629,0.0791135,0.15351822,0.075272566,0.7741157,0.05282904,0.064134204,0.15444984,0.5180461,0.07316513,0.06322391,0.080831886,0.18926208,0.113394832,0.2179455,0.18029926,0.07849989,0.50205536,0.05852089,0.11455286,0.07477424
c2c6dec09,0.089427472,0.157194328,0.014610652,0.4204617,0.119913912,0.07227956,0.028708878,0.034360838,0.032642924,0.08455478,0.016530487,0.03185438,0.77122936,0.043034274,0.05352012,0.023353477,0.02688215,0.08337044,0.3088483,0.014887327,0.049748104,0.041967752,0.02730689,0.10360544
c2fdedea4,0.1189661,0.0567806,0.058528208,0.63707742,0.061939514,0.3429823,0.059109152,0.04469397,0.029815942,0.3619307,0.012684256,0.079938984,0.4276444,0.03881253,0.4327752,0.11673981,0.08471266,0.0814953,0.5354052,0.044520194,0.25584868,0.057589304,0.022054629,0.12630568
c324ce99e,0.153694332,0.048336456,0.039661822,0.23679004,0.10055405,0.36337714,0.18552891,0.176148034,0.04451308,0.158926606,0.0949025,0.188391674,0.09136114,0.035115358,0.07990433,0.089747704,0.049226612,0.046634754,0.64479194,0.31967614,0.12060552,0.051958794,0.12348412,0.38490754
c367c3185,0.11235182,0.078243976,0.064959568,0.65256968,0.099919486,0.24029178,0.050121654,0.2193298,0.11338327,0.083863204,0.0428013,0.056111,0.67591734,0.10427454,0.07102878,0.04723068,0.12076446,0.04911511,0.13134584,0.055947434,0.091629588,0.066831374,0.092577528,0.4336533
c37841722,0.15748188,0.052427452,0.29926056,0.48131566,0.13642948,0.4823473,0.017246428,0.11937392,0.23772642,0.05455501,0.023313169,0.22992026,0.05183084,0.06444988,0.176443386,0.13221124,0.12939952,0.054667366,0.20637064,0.138545846,0.26633176,0.05669748,0.07321155,0.15460052
c37c8f55a,0.37437294,0.22961246,0.348918,0.41056008,0.081990176,0.8963293,0.54266892,0.21813302,0.09881022,0.135687792,0.21598544,0.26529238,0.1766805,0.044802168,0.084637774,0.078947746,0.10859499,0.079437972,0.10173577,0.12596649,0.07287008,0.093636292,0.19494059,0.47563676
c3b011e36,0.086523288,0.031230786,0.05547794,0.37450188,0.078560864,0.084646904,0.6780742,0.4582126,0.052884996,0.26556864,0.30995192,0.54696866,0.197811294,0.03862092,0.11872549,0.03774884,0.048897726,0.138554252,0.07505601,0.10632818,0.43168692,0.05337261,0.08829242,0.36273002
c3bb31d1e,0.073163546,0.08906158,0.053710646,0.146881508,0.04220726,0.4374094,0.06372683,0.21626062,0.10124023,0.15304288,0.21904504,0.23263154,0.08378246,0.079662288,0.19772,0.094435394,0.33488078,0.13860238,0.049731454,0.068840004,0.076093996,0.061857348,0.45483922,0.60929752
c3c3c41a1,0.124456512,0.068714714,0.059327316,0.74266786,0.068270106,0.2328708,0.038500292,0.26328578,0.57510644,0.053928048,0.0604589,0.12058498,0.506753,0.023052083,0.09150696,0.12373784,0.08947624,0.046004974,0.30114948,0.15710064,0.10782228,0.0502617,0.065394836,0.17532356
c3c8b10e7,0.10753162,0.038677708,0.09415617,0.6035566,0.076593852,0.9248776,0.045313228,0.32512836,0.075511832,0.046243926,0.10011532,0.049854088,0.74911708,0.063347608,0.058904206,0.14312354,0.042006504,0.039457348,0.067053192,0.04637906,0.096870326,0.07150641,0.06234684,0.23378392
c3ce9d92e,0.037385654,0.056341028,0.017652297,0.66001462,0.06252452,0.046168622,0.084041876,0.85281848,0.043393836,0.09632817,0.048456692,0.48520302,0.11595542,0.031636936,0.13300528,0.088811112,0.025688148,0.116489232,0.1382242,0.045222526,0.061653704,0.091260576,0.042194092,0.22110548
c3dd81602,0.06304661,0.080843126,0.03259365,0.3892441,0.083425254,0.20987966,0.05583725,0.054367352,0.018469247,0.0792884,0.026813588,0.171221114,0.042218238,0.026288366,0.84478588,0.13472026,0.072119594,0.05723306,0.71816054,0.029582202,0.117188906,0.05606798,0.023868996,0.06756704
c40916152,0.32997914,0.1340383,0.199937272,0.4697326,0.114699054,0.23017976,0.125114548,0.50618286,0.086671972,0.065903634,0.21580868,0.094240344,0.13238256,0.038130256,0.088613724,0.09416224,0.0764724,0.0835124,0.069563652,0.1974241,0.081214356,0.06260644,0.087749826,0.39309626
c40947942,0.9549996,0.031899524,0.05649318,0.12300876,0.027994978,0.059074384,0.05083729,0.04377306,0.09606812,0.03709,0.012164433,0.017203536,0.028421188,0.00776934,0.042596048,0.028581896,0.028554934,0.029614126,0.04284861,0.048689652,0.056947994,0.015154486,0.048186374,0.03509156
c44adba11,0.06823602,0.9598566,0.021751623,0.41950168,0.041661704,0.084906876,0.01303217,0.061252176,0.049483478,0.03153378,0.01920182,0.024789721,0.04822689,0.031819058,0.036419844,0.03922008,0.99808732,0.042719808,0.046523566,0.05708648,0.05890416,0.092179554,0.015068443,0.019574243
c455c0379,0.063634788,0.04840237,0.06430206,0.58244028,0.059309506,0.12279828,0.056059284,0.76024828,0.09570278,0.07083868,0.044084072,0.197667194,0.068792986,0.066706466,0.14275158,0.314318,0.123365032,0.11752082,0.0534291,0.040896922,0.89744548,0.075999076,0.114285326,0.19228752
c46674bf3,0.083948112,0.11785345,0.030773002,0.46789504,0.057907546,0.30405952,0.072760868,0.15480796,0.087597424,0.102236866,0.023311077,0.15255912,0.4502038,0.040593106,0.10416198,0.08353848,0.11895464,0.13067202,0.6339943,0.17773391,0.12020196,0.035059596,0.038677252,0.1690046
c4d09de97,0.063342964,0.0512766,0.060006636,0.5743382,0.07010817,0.144638466,0.131446648,0.27814068,0.0981772,0.10214302,0.060884684,0.07507723,0.086486792,0.046225036,0.083106864,0.052670974,0.41725554,0.122923052,0.038026506,0.084442424,0.27186088,0.037505532,0.2530964,0.37653052
c4f0e1cbe,0.16359768,0.06734774,0.07232642,0.19890888,0.097205936,0.40868726,0.057978606,0.33632748,0.047627964,0.126290392,0.065727014,0.16907584,0.1191932,0.070034594,0.25690982,0.18979604,0.063456588,0.21355038,0.55576406,0.0760137,0.23972678,0.07174877,0.077972216,0.23872222
c52e564a3,0.130939006,0.040466964,0.13458401,0.48008066,0.0887,0.4226883,0.075154484,0.27808966,0.05293126,0.096547586,0.52136802,0.21223658,0.29056988,0.025312292,0.127377654,0.2822047,0.033491254,0.080188352,0.12710743,0.07965094,0.44400774,0.048273784,0.05504276,0.28143726
c52ecc313,0.052624154,0.05338685,0.049817538,0.30076432,0.098687196,0.02863878,0.086265088,0.8081666,0.036820454,0.09490414,0.13395499,0.57030612,0.06352462,0.021489167,0.12525288,0.052122306,0.25386396,0.14216733,0.048972488,0.06297144,0.083345664,0.06601482,0.021308038,0.0484976
c534cb325,0.095748174,0.1532707,0.087017352,0.27553964,0.187650168,0.2187303,0.05927478,0.12683934,0.11638734,0.159897708,0.15523126,0.29271992,0.12120646,0.1128912,0.1507981,0.1096149,0.39011802,0.095634014,0.17685237,0.094030416,0.10293367,0.11333876,0.24733246,0.26292104
c57925f40,0.1229307,0.04879769,0.04661609,0.30255528,0.16132644,0.098591,0.035566404,0.07206044,0.98046894,0.080739666,0.040581884,0.054075206,0.76260356,0.061235852,0.11842542,0.058870912,0.055029404,0.06538555,0.15936462,0.080080104,0.054069828,0.09218122,0.11359694,0.10761992
c5a915372,0.123276532,0.046903524,0.0625306,0.21088198,0.097894132,0.289154,0.12922324,0.133320594,0.045612574,0.21220408,0.13324532,0.2446745,0.081288552,0.06070875,0.63264494,0.07518752,0.4407899,0.078350056,0.22748486,0.1162845,0.2020575,0.12304428,0.30659322,0.135544
c5aecb0c6,0.074183566,0.084162832,0.026860828,0.39811166,0.076856292,0.13655116,0.02292722,0.098141574,0.016502512,0.044469052,0.027957102,0.049567482,0.80160828,0.019991424,0.07275326,0.04316043,0.034468224,0.04530651,0.31117234,0.029175272,0.029745692,0.04303003,0.025608972,0.10759346
c5c7b2c3e,0.079691476,0.063840508,0.27735538,0.24020546,0.094085836,0.07616216,0.23949828,0.29437204,0.086669028,0.21229866,0.05995434,0.29445136,0.05454092,0.063096846,0.094542992,0.053663344,0.097075964,0.4099454,0.048465032,0.038271802,0.6863635,0.058938188,0.20773652,0.14114272
c5cff3f95,0.11224354,0.67097936,0.077256828,0.46396084,0.08232286,0.141851914,0.03306514,0.17929424,0.13991921,0.1290415,0.047329384,0.16248045,0.16746993,0.140223408,0.048705814,0.07807854,0.14812092,0.095940136,0.15810284,0.026896766,0.08368491,0.2812266,0.152083408,0.1176711
c5dd94c2b,0.06480332,0.13495859,0.61984988,0.63745704,0.045934814,0.31058946,0.06411457,0.12972564,0.11677802,0.18685286,0.0533899,0.08830632,0.1537726,0.07001988,0.127621508,0.06716174,0.10077132,0.095983488,0.043658024,0.05275172,0.11885202,0.12618522,0.039887392,0.12155751
c5fb4b34a,0.11554078,0.179427934,0.07793926,0.42341432,0.044192416,0.37798334,0.03771038,0.10457656,0.06379538,0.09131646,0.053483808,0.2355604,0.073085332,0.028996068,0.22291136,0.12973098,0.075095534,0.046330556,0.33990384,0.32004642,0.14991033,0.022365758,0.118935,0.2183028
c626ded1a,0.12315498,0.0656069,0.168022228,0.49572444,0.077203094,0.10445826,0.063941348,0.51835002,0.1192155,0.175493074,0.16051674,0.27094762,0.25532436,0.034411586,0.2475212,0.088482844,0.180372548,0.176105868,0.12018032,0.25128512,0.33854942,0.079343396,0.31778632,0.26426278
c689b8e14,0.157732892,0.025077992,0.022272639,0.20743162,0.20759402,0.1789155,0.031652668,0.12967734,0.927351,0.043307906,0.055585932,0.06815082,0.73462468,0.050535666,0.112903046,0.033555236,0.044375616,0.09575671,0.42931194,0.0622882,0.06881212,0.09193608,0.2398493,0.11137395
c68ed5008,0.15887593,0.24901882,0.142451954,0.35981228,0.14506625,0.21489594,0.06406206,0.2747908,0.17672446,0.185990692,0.137727332,0.20898556,0.174702966,0.11798944,0.084831596,0.061543446,0.40250626,0.074082916,0.065014106,0.07160669,0.066530234,0.19613818,0.2042658,0.26016956
c69c0e1fa,0.22122102,0.09684425,0.12365055,0.55474572,0.12333006,0.38836386,0.07140609,0.193531228,0.09499674,0.15854938,0.166186572,0.24141256,0.16072998,0.070582646,0.13356698,0.057048368,0.136090052,0.074607504,0.15700166,0.12569915,0.14787333,0.049571538,0.20024496,0.181804908
c6da9a55c,0.05202843,0.40534268,0.018877798,0.5775837,0.028445136,0.034541622,0.013142682,0.063742036,0.024314924,0.044618118,0.018084686,0.017056864,0.09576426,0.09017129,0.038194972,0.038392612,0.9129966,0.04520874,0.05493754,0.017256788,0.10176301,0.2238328,0.014026524,0.040797696
c6ddbb5eb,0.094333732,0.017734842,0.022784391,0.34500528,0.11412072,0.135149968,0.019396636,0.070162194,0.06762762,0.041493782,0.017744168,0.052014404,0.7188869,0.020236876,0.030861374,0.027004174,0.052929104,0.011231925,0.64189562,0.012128669,0.031914982,0.1039743,0.029207536,0.09691341
c6e5b021b,0.08622538,0.078737188,0.078937786,0.71553216,0.055286372,0.62407636,0.07058544,0.61359606,0.08054626,0.14499068,0.08998464,0.133304954,0.064021886,0.031506238,0.07970069,0.31634368,0.26376384,0.25149052,0.09701122,0.087380594,0.35106096,0.068077028,0.16889866,0.18101158
c6f6bfd9a,0.9288364,0.029696602,0.048773828,0.07278408,0.085658204,0.017324168,0.025051,0.038608592,0.21593466,0.09403826,0.01739017,0.014551454,0.28384976,0.022968593,0.02169329,0.01365625,0.021488175,0.032685968,0.087236732,0.010604931,0.01265761,0.051089036,0.009708785,0.048952646
c7137a61b,0.10098276,0.069227088,0.10801702,0.62831182,0.067669088,0.17410544,0.056315314,0.37686672,0.156309652,0.2600543,0.04131451,0.16282078,0.075411714,0.031051404,0.150726414,0.17062016,0.14385628,0.056606532,0.06387336,0.056182254,0.40083374,0.06718691,0.09026382,0.35151928
c74013905,0.046582082,0.16928372,0.8438534,0.41233286,0.054737466,0.30964994,0.07575221,0.15451458,0.044354314,0.08090822,0.062307752,0.12945356,0.141528606,0.056863046,0.045435088,0.124245048,0.098337776,0.109654308,0.05226363,0.03265369,0.047918224,0.141745626,0.10170635,0.06162114
c76e71637,0.92858792,0.036858654,0.18954109,0.21179436,0.045391064,0.15518844,0.008100721,0.051951808,0.17259959,0.043530684,0.01680485,0.078179156,0.031378364,0.017694612,0.133765292,0.041240432,0.07686802,0.06518324,0.047802758,0.090407068,0.076199024,0.03010652,0.064040088,0.05505698
c809e32ee,0.052291768,0.04363622,0.030869796,0.54911866,0.061614936,0.23978322,0.27432522,0.16390624,0.07072088,0.185949994,0.15887171,0.185020292,0.186629594,0.052162654,0.13333168,0.11685838,0.28696898,0.26058894,0.130125428,0.10620563,0.07779734,0.044717714,0.23859014,0.24575362
c816f8c4a,0.21176706,0.68425464,0.02914628,0.1909673,0.11481422,0.04961102,0.119854688,0.1947248,0.153206348,0.21422212,0.11795996,0.78160334,0.090432476,0.034372756,0.4794609,0.060907304,0.098612552,0.122619868,0.073369408,0.074353046,0.22202768,0.077834428,0.09653952,0.22779922
c81fbf688,0.09656216,0.04622873,0.040944948,0.57277646,0.05248196,0.0889594,0.054101348,0.39607722,0.095129352,0.10094038,0.058558714,0.06136077,0.083004856,0.05121026,0.05617126,0.9657884,0.17436254,0.087359046,0.052559466,0.042268404,0.19691986,0.060132278,0.24210352,0.19713769
c84571e6b,0.053642566,0.040887856,0.0362853,0.39198276,0.039957526,0.030335036,0.016853026,0.082303476,0.030710006,0.080617016,0.012665966,0.03608399,0.9363284,0.020702022,0.019439736,0.021716878,0.02944856,0.021635786,0.20078788,0.018527148,0.032587928,0.035305884,0.017504982,0.044678324
c84674265,0.06370678,0.053366094,0.07172373,0.55812926,0.06640506,0.172768068,0.1179692,0.073983956,0.0691496,0.25251494,0.2292774,0.20921174,0.2540139,0.076029432,0.052817064,0.045174456,0.1166199,0.157483446,0.065032392,0.096944034,0.037909156,0.04150814,0.15801988,0.38117838
c87e6c093,0.051633192,0.041442382,0.018709643,0.20860894,0.049404726,0.015648447,0.103497208,0.73797746,0.040143094,0.050015544,0.05023089,0.40062056,0.057404476,0.039935374,0.136118412,0.39597384,0.035268298,0.15930301,0.049382916,0.088226396,0.11345178,0.044914108,0.05358141,0.078334784
c8940032b,0.091632796,0.024205008,0.017166579,0.60205832,0.07011273,0.12235707,0.012011667,0.065095068,0.3466585,0.05234188,0.022108385,0.017950091,0.89027586,0.049281266,0.027697488,0.03573083,0.026621568,0.03365457,0.56228958,0.02815064,0.03113392,0.156032788,0.15769454,0.040931314
c8978bca8,0.188195694,0.040833408,0.0119094,0.32730084,0.157045686,0.04581117,0.027731014,0.07149564,0.078233064,0.118813526,0.029607954,0.037020984,0.6864176,0.046946666,0.055159246,0.038342408,0.032963654,0.022215008,0.44188714,0.014094387,0.029386312,0.08927095,0.032941484,0.07263324
c929cccf9,0.04353637,0.069660372,0.017889592,0.1952391,0.07720952,0.11995821,0.022119304,0.06762293,0.012675558,0.049864546,0.033760148,0.05502608,0.06775515,0.026459748,0.70277614,0.044538668,0.015837694,0.018421668,0.7255301,0.016757586,0.092158914,0.25438858,0.041116422,0.032990832
c97e91c75,0.08275227,0.037722558,0.196289372,0.5797384,0.083457852,0.95718326,0.70733332,0.27264824,0.048352716,0.090218944,0.07695288,0.11704731,0.21706364,0.063985586,0.09620331,0.072310246,0.25191446,0.087299436,0.17247541,0.0631959,0.18824606,0.039275372,0.21506104,0.175446094
c98dab184,0.080886448,0.0440298,0.06769502,0.3230687,0.11182356,0.2897441,0.04106026,0.07536217,0.086855746,0.20016342,0.120665014,0.24707782,0.14496715,0.062515212,0.05912,0.111752486,0.13307178,0.020821585,0.134328092,0.019760415,0.12641342,0.047208834,0.25767178,0.22897758
c9b48c082,0.2332163,0.0506606,0.27114184,0.60213528,0.05469694,0.5333746,0.015907234,0.119290232,0.114221608,0.07489666,0.032460988,0.0954223,0.062189304,0.042398536,0.145947552,0.11183844,0.07391732,0.11792342,0.14701407,0.29859508,0.26920752,0.03039862,0.135112834,0.07409476
ca1195c23,0.095981312,0.03475976,0.07128787,0.5645774,0.074366384,0.46100816,0.08156923,0.187455154,0.059884464,0.18630712,0.23060604,0.27241916,0.08602482,0.041476932,0.08108421,0.10594021,0.17905258,0.0285278,0.14490212,0.036527526,0.16160288,0.097187812,0.21306022,0.248093
ca1a97d48,0.073558348,0.1477692,0.026285022,0.5587565,0.08423984,0.20351174,0.027236808,0.081336486,0.73153324,0.054302454,0.07309112,0.15008586,0.9293911,0.037458066,0.127017272,0.067860072,0.08346442,0.046360146,0.67049994,0.06324694,0.053711956,0.2644447,0.042517832,0.049837512
ca2d9da76,0.20533076,0.12055813,0.031948486,0.191401232,0.066222632,0.61422462,0.071329492,0.1543719,0.07040565,0.19701922,0.12883614,0.24249818,0.043929326,0.05675069,0.56891404,0.1017801,0.072068286,0.05369491,0.74579106,0.10477078,0.16156282,0.06292935,0.19233439,0.3766315
ca3845296,0.07343506,0.051615406,0.032430634,0.3508985,0.111716188,0.33359634,0.076618696,0.07764253,0.09693203,0.26494812,0.073084396,0.34230128,0.066706788,0.058211488,0.1917508,0.041994858,0.03564206,0.02639139,0.37978458,0.05588637,0.14882438,0.060487628,0.35109556,0.20542162
ca43c05a1,0.1193429,0.084650832,0.59737354,0.16445578,0.09409896,0.19024754,0.0818292,0.68006272,0.028109086,0.18862412,0.063945686,0.088185036,0.060140526,0.0375147,0.090976048,0.068150454,0.030603688,0.05388278,0.04039672,0.032871008,0.087030136,0.10429932,0.34493436,0.40428528
ca46b4b44,0.082392174,0.03891508,0.062972646,0.18048768,0.087471766,0.38160364,0.126194906,0.097840464,0.037204534,0.108883274,0.096276664,0.26393822,0.062047488,0.05999472,0.81319294,0.140222132,0.093993556,0.095606148,0.123185312,0.036844834,0.27566766,0.0626773,0.113921774,0.104284512
ca489b9bc,0.22855012,0.065523792,0.118644392,0.2294045,0.048673168,0.33880306,0.199890506,0.17504634,0.05354029,0.1186826,0.162121714,0.25201754,0.0790565,0.042284932,0.21381876,0.1726624,0.062364972,0.08911302,0.6457673,0.37136776,0.094120664,0.040791386,0.33026622,0.47637916
ca812bded,0.10971866,0.944503,0.024048874,0.1768034,0.063566888,0.094804996,0.022557352,0.16389132,0.10076776,0.191531848,0.145820368,0.09884066,0.154227388,0.040916014,0.55600014,0.045274696,0.024646987,0.03525054,0.057345856,0.020195745,0.14629578,0.08594116,0.85759592,0.13759232
